weight logl sigma l k
3.744155439660340175e-98 -1.937955674019117680e+02 6.246468278038861399e-01 1.329544208573579800e-01 7.997136818026727711e-01
4.057969019315492470e-98 -1.937140808697654109e+02 5.856800549190737115e-01 4.171541543078089997e-01 2.208382589924725581e-01
4.268702786021613789e-98 -1.936624534927684067e+02 8.956851625081919677e-01 1.235706409400607608e-01 7.811312559997233285e-01
4.336924533812156224e-98 -1.936455980125173255e+02 9.719862675723403012e-01 5.523128505592779236e-01 7.456702766225323797e-01
5.079173327833801910e-98 -1.934866149590616544e+02 3.260695219318991978e-01 2.831345502815582060e-01 6.792469691072275939e-01
5.384512111611526845e-98 -1.934272367715368262e+02 8.125128091616474757e-01 7.114910224231473235e-01 7.995723055084834607e-01
5.688721828215266907e-98 -1.933712778885245882e+02 9.478408933635888989e-01 1.912605870700871957e-01 2.528548976486737487e-01
5.749278281620759177e-98 -1.933596891459770291e+02 9.990988709977173254e-01 1.456591465385097539e-01 2.834139269365797409e-01
6.061355384619103310e-98 -1.933058300407674892e+02 7.776125739722523633e-01 9.895648183648023677e-01 8.035313782452763176e-01
7.333103743542229126e-98 -1.931143646201672652e+02 7.575505389437755532e-01 9.867904556248832115e-01 2.065758980138980849e-01
8.636550017317648314e-98 -1.929497602771467086e+02 4.877898926836220506e-01 7.334868093624452579e-01 7.629678409409551554e-01
9.501763797828056717e-98 -1.928532860323660714e+02 8.049742619570380286e-01 2.060180894798991913e-01 2.118930394906241022e-01
1.169575301024419868e-97 -1.926445376913393375e+02 4.805844903101957888e-01 7.149902368705437494e-01 7.599159974251732397e-01
1.425799667255092072e-97 -1.924454455573473695e+02 3.834763154237256222e-01 6.325990843867588254e-01 3.035961351142818510e-01
1.938011985474338803e-97 -1.921375156857698130e+02 9.929418230974483839e-01 6.168239221668485595e-01 2.870251592753576553e-01
3.013135993168267847e-97 -1.916951969890758960e+02 8.220167284768973293e-01 5.161073794837773843e-01 7.921582826198244609e-01
3.170004324945629864e-97 -1.916434454314501181e+02 7.913529760238726674e-01 3.815677102283543398e-01 2.138812426232132857e-01
3.330795427670026820e-97 -1.915929672410382523e+02 6.967883809248482940e-01 8.764309713339559771e-01 2.101781216495417492e-01
3.417723736672716684e-97 -1.915662036282651002e+02 8.650734791845029470e-01 6.741424545849831196e-01 2.291088247987608240e-01
3.631592224937261891e-97 -1.915045072021082717e+02 7.863361990842474558e-01 5.919621179467035033e-01 7.971829777631400660e-01
3.837022010370917836e-97 -1.914484818360772351e+02 9.141093599681513471e-01 7.212182735004154521e-01 7.633881046271162596e-01
5.487565345327758229e-97 -1.910896936973117590e+02 5.213238878853904135e-01 4.659999721175508425e-01 2.427001105694200911e-01
8.105245374902342429e-97 -1.906986669544353106e+02 9.465628619389112597e-01 1.064509960016536416e-01 2.619453882300587511e-01
8.609303585465848553e-97 -1.906373349528888070e+02 9.534727025693046087e-01 1.630814099301839404e-01 7.395669752349783854e-01
1.143708906152868679e-96 -1.903523168827650522e+02 9.161013885774833554e-01 4.178252156826592900e-01 7.573281768952873083e-01
1.181359479590814491e-96 -1.903189274140142402e+02 9.449875165370935637e-01 4.610009443213406444e-01 7.426396073505885376e-01
1.326497398122408676e-96 -1.902020513575474467e+02 8.524117817532145258e-01 7.172272883787825792e-01 7.796508570712566977e-01
1.536233492986671526e-96 -1.900542596538447242e+02 6.048470944221613355e-01 2.754524028732626695e-01 2.235910215565211079e-01
1.568275279012074172e-96 -1.900326168235667978e+02 9.370762751512078381e-01 6.289644166982589768e-01 7.454172264585506857e-01
1.781426616639079367e-96 -1.899041787773601584e+02 7.051771499387092801e-01 9.601032293179624366e-01 2.140442765866994446e-01
1.893964810287878013e-96 -1.898419208756626801e+02 9.901650774569140667e-01 7.194297030232783552e-01 7.096232699735737226e-01
1.896451713284704724e-96 -1.898396086698202794e+02 9.112497093443796548e-01 8.821769005805690789e-02 7.753212319894539073e-01
2.044940844864166056e-96 -1.897632244283209104e+02 3.992582657621501774e-01 3.550777553166082345e-01 7.205442787349841671e-01
2.339609184200681645e-96 -1.896276093905583480e+02 9.149320857351576075e-01 7.733128331189619287e-01 7.543695388884726905e-01
2.797639876753556566e-96 -1.894478171300997076e+02 9.186539066555806654e-01 1.827343516440007587e-01 2.584544201438827571e-01
3.071944861811495222e-96 -1.893532824241852381e+02 5.258751621226688266e-01 4.496780288452929542e-01 2.439240980323289509e-01
3.625971301892518976e-96 -1.891864710929151556e+02 9.867371381814004083e-01 4.540080716749305134e-01 3.021121475025381198e-01
4.013762494325042695e-96 -1.890838642113830304e+02 8.132361678761971246e-01 4.876958962277584408e-01 7.849839127378582804e-01
4.044716773795243998e-96 -1.890751817614607262e+02 6.355840116383451033e-01 2.976149996565635725e-01 2.208314353182527778e-01
4.250372725213185517e-96 -1.890245866115394335e+02 7.563424254865759311e-01 9.500082889508296713e-01 2.180677461870141887e-01
4.624883237391387374e-96 -1.889391421660042170e+02 4.302873978701347024e-01 7.874107793860732896e-01 2.820174013735677887e-01
4.628749696492325010e-96 -1.889373065030049474e+02 3.543534355779633938e-01 7.588393888177302760e-01 6.939936059214564246e-01
4.652848540444352829e-96 -1.889311136692946320e+02 2.641317738818138583e-01 9.543071078070696212e-01 4.102961758114584967e-01
5.079901657307894743e-96 -1.888423013880751569e+02 9.430593101942174039e-01 2.789807101338012130e-01 2.744606213412839057e-01
5.518119084677783494e-96 -1.887585562339878322e+02 2.330058733943051186e-01 9.119659666173693946e-01 5.674139529597799214e-01
5.855228230883419776e-96 -1.886982583138809844e+02 3.343913359089576431e-01 9.313725238164108911e-01 6.805028097755140282e-01
6.042096233669638500e-96 -1.886658422803900805e+02 3.863577359405963030e-01 2.098593833452252477e-01 3.059697487722130571e-01
6.530146710653565849e-96 -1.885871638804694328e+02 9.654047644484660129e-01 9.093575985694015706e-01 2.901749331693413980e-01
7.045810503852157505e-96 -1.885101601052684259e+02 5.839006568583143819e-01 6.457203656414258752e-01 2.304827707636918355e-01
7.347742696938159816e-96 -1.884672001406883908e+02 7.356854579583588238e-01 3.720473856094016485e-01 7.929666065480313053e-01
8.357656754926544002e-96 -1.883374151953460682e+02 8.349650723069643732e-01 3.004110500290050334e-01 7.773228850352290609e-01
9.328015092269923473e-96 -1.882265710431202024e+02 6.441327083016792354e-01 8.958540279416348229e-01 2.216160473512723827e-01
1.108541161618918940e-95 -1.880529633155827014e+02 5.946853388076015490e-01 5.258508831435341202e-01 2.292040166356802411e-01
1.151063814093384130e-95 -1.880143216271783047e+02 4.408997596120723950e-01 1.143588641560169261e-01 2.760174602926901422e-01
1.574706813726708775e-95 -1.876999390927517197e+02 5.098819797099798379e-01 8.519251627601033272e-01 2.515025783849108576e-01
2.017187953482630570e-95 -1.874513037583841992e+02 8.531656252051430522e-01 5.312079366998148089e-01 7.686852869961685597e-01
2.111335160755192203e-95 -1.874046876727087181e+02 3.872730554938477177e-01 5.770968122573670867e-01 3.068240842695770798e-01
2.127170892121020438e-95 -1.873962153204921890e+02 8.509313870008339276e-01 2.942193408272508748e-01 2.413399732053912450e-01
2.219628245947650255e-95 -1.873526684726050462e+02 6.257446564739074235e-01 8.326015946606392104e-01 7.867184031466621930e-01
2.298429366652997409e-95 -1.873167821920868050e+02 7.547398124617601400e-01 5.176367934223803369e-01 2.228788122766188762e-01
2.680947599221153544e-95 -1.871618378838600734e+02 7.835549037735429767e-01 9.447394433305951189e-01 7.840010466147432355e-01
3.270139113435958985e-95 -1.869621756713470404e+02 7.361050183154614901e-01 7.958270584077264953e-02 1.894969948992554221e-01
3.355216953624903211e-95 -1.869354917635935180e+02 7.514917677158892140e-01 6.464621209813693481e-01 7.874346506311310501e-01
4.212297088143247970e-95 -1.867070000721548979e+02 9.796482629923209950e-01 4.066436443716521243e-01 6.961910277263192448e-01
4.778375764752221766e-95 -1.865799075070965500e+02 9.882033044530982302e-01 9.187444284055810151e-01 6.875730476095296417e-01
5.063231023514951418e-95 -1.865210033759717874e+02 9.915691703530468137e-01 5.406983925313931794e-01 6.839146271650927700e-01
5.317442955143130477e-95 -1.864710156574104474e+02 9.055226800235596230e-01 8.108902572348071214e-01 2.668607008906976885e-01
5.724660057297605592e-95 -1.863962250286471090e+02 6.517999674779898500e-01 2.793534841512430589e-01 7.871895866109233086e-01
8.011583808564486459e-95 -1.860591197272425461e+02 9.853955702296944841e-01 5.600624205173319048e-01 3.237595608306570449e-01
9.282815320204712998e-95 -1.859108433218751770e+02 6.137713697314762795e-01 1.104650626356712406e-01 7.854331223945542062e-01
1.063799180928775617e-94 -1.857735764713151241e+02 5.457209211204738786e-01 3.976780227926511868e-01 7.695079676533345125e-01
1.187107357995193599e-94 -1.856629035483399548e+02 6.075343116161677770e-01 8.225841040582626551e-01 2.315885400482700085e-01
1.255602006547220578e-94 -1.856058079606296474e+02 2.747795644604479337e-01 5.257497344686972163e-01 4.003677745541088795e-01
1.270683950812943749e-94 -1.855928678052374607e+02 9.552831743719031321e-01 4.770446662491232281e-01 7.081059870962875813e-01
1.424996096722097105e-94 -1.854772540301179333e+02 8.703239156064306314e-01 1.124258017719251823e-01 7.569230356074398980e-01
1.560010724755228481e-94 -1.853857304086114937e+02 9.623428664893600715e-01 6.947588595363323183e-01 3.087475494781363183e-01
1.625830686768451338e-94 -1.853434042276672358e+02 4.290144200639405270e-01 4.281522051642268067e-01 2.870419756540796286e-01
1.627594850604484068e-94 -1.853413197313487331e+02 5.891386773620147510e-01 9.070926509870518295e-01 7.775579229225102473e-01
2.247674199221235908e-94 -1.850175271123362677e+02 7.744892336215014605e-01 3.397965842357800748e-01 7.786319706415534281e-01
2.253285462191201006e-94 -1.850140337481210224e+02 9.536327187593339749e-01 9.049232435463748780e-01 7.055829559842418108e-01
2.410716831574794590e-94 -1.849454989609290294e+02 7.142177798242610454e-01 4.118279088063315774e-01 2.268351928867159417e-01
2.410855559015086600e-94 -1.849444414164480577e+02 1.965627166826530159e-01 4.280863614368413117e-03 1.383715262153597525e-01
2.899534322278633267e-94 -1.847588729591186905e+02 6.253445930876105896e-01 9.780068609143192093e-01 2.309944236909461379e-01
2.987167030275649435e-94 -1.847280976479473225e+02 9.930734703615129444e-01 9.788229857005009693e-01 6.674728181628256651e-01
3.193466916298748395e-94 -1.846603159704263533e+02 9.938145897157573128e-01 7.416291978669823370e-01 3.438640977004250310e-01
3.255376516086681277e-94 -1.846401151625765920e+02 8.734987666845676069e-01 4.110918279573676504e-01 7.493260864806177146e-01
3.256355937255299497e-94 -1.846388143451879671e+02 8.509367590003199533e-01 8.292167913156257564e-01 2.525026782375656698e-01
3.344563880667033755e-94 -1.846110867990840916e+02 8.670177539319636750e-01 1.585221697875557334e-01 2.585578971997211095e-01
3.637777979608602333e-94 -1.845260500546037292e+02 8.869728122086100175e-01 4.758788087618222029e-01 2.675054392076593457e-01
4.393761137788586256e-94 -1.843362374932024750e+02 9.770820866887162115e-01 2.618482446422355503e-01 3.292645649041012756e-01
4.536907414315624400e-94 -1.843031775110260355e+02 8.582913084203465104e-01 6.591762019807531070e-01 7.539100995092429258e-01
6.922015752000486490e-94 -1.838797160838389004e+02 4.859254666310373061e-01 2.100138106306986829e-01 2.652975070592674678e-01
7.554548396540504765e-94 -1.837912732861956897e+02 6.490952185347187431e-01 1.207549885203329509e-01 2.296045559664192659e-01
8.231309600511627693e-94 -1.837044779774484482e+02 9.855915850167147330e-01 7.810406541907248812e-01 6.667876345298342500e-01
1.107490907229968094e-93 -1.834067409989710029e+02 6.035778381370968670e-01 4.138177042650589277e-01 2.366168780090982526e-01
1.129139811628200274e-93 -1.833863818975033837e+02 9.757454076161343748e-01 9.845621203137538968e-01 3.355073245161187545e-01
1.170039832193837906e-93 -1.833498002188580926e+02 6.634979796370600313e-01 4.198687123886718497e-01 7.809154728350365948e-01
1.185639269953887273e-93 -1.833355559142564744e+02 7.807895851943837950e-01 8.186607025931232906e-01 2.388558473410621330e-01
1.269285884035260557e-93 -1.832663835654107913e+02 6.610340626759676486e-01 8.965913099549441823e-01 7.806360237435127081e-01
1.555850968375245462e-93 -1.830618153692083752e+02 7.782079471143532601e-01 5.884804866995531070e-01 7.716526514767675371e-01
1.630143539507762165e-93 -1.830141699397091202e+02 9.079876410200873327e-01 5.363297240451103676e-01 7.241376690377470116e-01
1.874518389437515374e-93 -1.828734862442365738e+02 5.196401369061038888e-01 4.710314895161569204e-01 2.559011658541855416e-01
2.196149605267202884e-93 -1.827141323641114639e+02 9.843356430433169990e-01 5.864631395378028245e-01 6.594505708869216054e-01
2.449115769124581212e-93 -1.826041109628470167e+02 9.531968359051848916e-01 8.909167760661078628e-01 3.205216989145155404e-01
2.494606701364891175e-93 -1.825847069296440282e+02 4.297246550635365203e-01 4.646583817620386636e-01 2.901469618188792232e-01
2.712673150462960769e-93 -1.824999034605970394e+02 8.590500504953250127e-01 6.869523357117289786e-01 2.647035549331349102e-01
2.912539439439008308e-93 -1.824278126514599307e+02 9.990534428053814420e-01 2.739938242592551143e-01 6.377506439993556597e-01
2.917101347713753332e-93 -1.824252475775994924e+02 6.605717421733132699e-01 7.788666023491579438e-01 2.332670848075667491e-01
2.917945259607807699e-93 -1.824239583213324067e+02 7.000441844294440497e-01 8.664598453505504283e-01 7.785481174803934312e-01
3.106661572284366206e-93 -1.823602893114929486e+02 4.359030547376290254e-01 5.043275524320720571e-01 7.288095577038865569e-01
3.796787560919512264e-93 -1.821586826812055051e+02 1.916116355040164976e-01 6.199480545103774887e-04 8.981995819959835980e-01
4.052853667508553253e-93 -1.820924167694390974e+02 8.948474460646180795e-01 4.036825464796082175e-01 7.266928842962389057e-01
4.325664617578281996e-93 -1.820262722143161227e+02 6.212001812882210761e-01 2.603786701826926731e-04 5.967193745233267954e-01
5.282928275642914683e-93 -1.818253574700530066e+02 8.723030319911796449e-01 2.784361377035137197e-01 7.368442446147140945e-01
5.647849409925070910e-93 -1.817575631744115583e+02 9.821182075797684208e-01 8.945753296533288657e-01 3.566775762831878582e-01
6.400359628070460529e-93 -1.816314838310254345e+02 9.507956148363793103e-01 3.496099811268978952e-01 3.254119280740702669e-01
7.187710359064473157e-93 -1.815144653386550715e+02 6.200585469353419033e-01 7.160919222177158927e-01 7.740685646923677332e-01
7.506371850290551828e-93 -1.814700857718061968e+02 8.743528288027936357e-01 1.209618759866240012e-01 7.353145913787557664e-01
8.198603312411298802e-93 -1.813808741996902825e+02 8.656371691228250675e-01 6.988132308344884303e-01 7.378357405827935533e-01
8.731458556511942878e-93 -1.813169055817458286e+02 3.274633424038395635e-01 7.307616999259611834e-01 6.680680205697611118e-01
8.860939867458833369e-93 -1.813011851728588226e+02 8.259128822310844997e-01 8.855205972617771204e-01 2.576412493670623416e-01
1.012473536401085503e-92 -1.811668565359351533e+02 6.023836001459261791e-01 5.450086148698802813e-01 2.412305877035200163e-01
1.027485987128439471e-92 -1.811511378892402604e+02 2.288773401637735905e-01 9.451473000251435774e-01 5.309643194128867982e-01
1.497970307232353687e-92 -1.807731418554129732e+02 7.983605795810992944e-01 1.920427981409131846e-01 2.516247515957119596e-01
1.718214007696674289e-92 -1.806349675349743222e+02 9.471565009395687129e-01 3.570212765975365743e-01 3.294379473668238578e-01
1.820054653842594382e-92 -1.805763863884826605e+02 9.644487492418437613e-01 5.225569321981746729e-01 6.630255689729893653e-01
2.103427966984638794e-92 -1.804306845396041865e+02 9.069873396762049289e-01 8.866139627500476683e-01 7.102880719358208861e-01
